Id,SalePrice
1598,204056.02895293443
1599,165741.04802652504
1600,155080.00525589086
1601,64927.639153785065
1602,111636.74591207784
1603,88840.68604503744
1604,249510.3162679368
1605,240627.7996193399
1606,174024.16657770105
1607,169634.0462180493
1608,219639.49405674892
1609,180665.28202745374
1610,154864.9256847935
1611,141168.90261318677
1612,166374.11446043773
1613,162994.21560954172
1614,116370.83895439637
1615,90173.23637909416
1616,76921.3776040083
1617,92093.11079917356
1618,129613.15328575669
1619,145674.78535361955
1620,159660.69033830237
1621,140906.60396482912
1622,144466.0613740154
1623,255577.56967830425
1624,218415.55782345886
1625,116958.69048454253
1626,164261.01103353963
1627,192786.24827662588
1628,279111.3177550862
1629,179623.09250199245
1630,375162.1232873973
1631,217297.3479015081
1632,237143.12172567248
1633,164311.78375791278
1634,184420.6751971104
1635,176852.97266557795
1636,150153.6080907456
1637,208267.1816843699
1638,193579.9304762255
1639,184323.74147028272
1640,260791.08254196827
1641,180798.44980892102
1642,238749.63009797878
1643,222341.7462384391
1644,229305.42081047816
1645,194064.23514209953
1646,161787.58263650842
1647,157115.5528880179
1648,123476.00390020407
1649,138381.62265872906
1650,114404.0531152068
1651,122275.61675459034
1652,96101.68258022986
1653,101074.01801637089
1654,143223.17249084747
1655,137561.74258336588
1656,140635.60302564513
1657,146614.11528810585
1658,141646.19917831992
1659,120972.75045517567
1660,153517.26954057222
1661,442593.32399922865
1662,397911.9718579282
1663,375729.0998469713
1664,556360.0073099859
1665,292359.37512269855
1666,332864.3864258122
1667,389729.31989314454
1668,330819.16268454783
1669,301922.12299447064
1670,328520.1551184151
1671,268505.11360205524
1672,450498.3201055318
1673,298299.4518446432
1674,244718.3118481622
1675,203464.08590740597
1676,201158.0542344307
1677,222915.87490248145
1678,564990.1223476708
1679,390830.361953337
1680,329811.3501787158
1681,234653.94257202072
1682,306696.5680517666
1683,185802.8600371947
1684,175967.82411123934
1685,171880.75589245153
1686,172729.8271981533
1687,162593.28423621124
1688,190997.93305482683
1689,191215.10786800022
1690,193333.17337994848
1691,180679.52526290755
1692,256419.5689896625
1693,164348.7948172408
1694,182807.00288656852
1695,157114.39165503613
1696,267464.8993812183
1697,165650.19289833808
1698,351513.2370367696
1699,324397.4968431955
1700,257227.71350534874
1701,269961.6045336871
1702,243800.12512827563
1703,236190.89511563553
1704,274975.0729682167
1705,227884.6818978844
1706,452198.5638800086
1707,207797.71373639832
1708,201168.32389248334
1709,271283.32124178857
1710,221639.53365546832
1711,275306.63536441786
1712,259261.79872149724
1713,268281.79456299124
1714,218999.02959481577
1715,207231.70048941486
1716,176457.15717801248
1717,168135.1816233538
1718,133962.5089885521
1719,199187.87368907072
1720,231622.03022491722
1721,160912.96661399474
1722,126417.64237526627
1723,160022.09480864243
1724,199174.28308265583
1725,232371.13436317054
1726,183666.64393703037
1727,154677.70597965532
1728,175872.8750614758
1729,168902.4661958484
1730,156483.53061124063
1731,122919.450931241
1732,126693.72823269283
1733,112744.73997102972
1734,120655.76401702272
1735,127921.91662598363
1736,112696.24590798635
1737,335847.58147882106
1738,248605.1787333425
1739,266972.2788295276
1740,220478.52854059916
1741,197757.89123050123
1742,177063.89320712019
1743,179113.8832535452
1744,330595.30937991146
1745,221076.91468558856
1746,190783.90605967247
1747,214138.14504603224
1748,236328.39168005798
1749,146773.04147068714
1750,134633.17968895103
1751,251752.56634529968
1752,118076.82306927367
1753,140404.17791399354
1754,202340.33437011004
1755,172129.16253717308
1756,129397.94489304505
1757,120104.90441044292
1758,145017.966105065
1759,158298.51346342737
1760,165691.93229473187
1761,150346.10061805169
1762,185714.37338858328
1763,171157.59243493923
1764,117091.68397357904
1765,168128.1515914279
1766,185829.7527718535
1767,231478.07411555026
1768,140905.27067940502
1769,171131.98276355717
1770,150066.71451327027
1771,119368.62956834557
1772,130351.37629061613
1773,125006.8705397111
1774,140446.88590982894
1775,139740.22234993713
1776,125261.91510716084
1777,108532.85095179031
1778,140839.6697256064
1779,116774.94390263468
1780,171080.9253247543
1781,128818.97859118608
1782,87730.07979521358
1783,145343.01698483588
1784,113897.42895462982
1785,124464.00191629295
1786,132215.35382720272
1787,163498.35702721
1788,58243.9197622299
1789,103680.32075538837
1790,78466.74160684747
1791,174621.64572315104
1792,159597.9626349306
1793,127465.98053708152
1794,159229.26714410505
1795,133949.84870773266
1796,119285.94499487872
1797,118932.23000327391
1798,118042.3427017739
1799,114281.29751669281
1800,123745.47230421573
1801,126364.26008185763
1802,127250.79042606888
1803,143987.06398845545
1804,139744.13294823913
1805,133713.97973755488
1806,133215.65946888443
1807,138583.04034013918
1808,121759.9749699408
1809,115577.79224105345
1810,139348.34522522168
1811,90951.93997788204
1812,98569.67047838653
1813,123267.93868097752
1814,91441.95538711846
1815,55499.42545612727
1816,100833.65111930529
1817,103573.16849570551
1818,143318.74571927244
1819,120827.92523362543
1820,62582.70220285372
1821,110671.30800863338
1822,149984.8003170508
1823,48610.878701911526
1824,125321.76346227147
1825,131363.4821649161
1826,100972.08176910272
1827,96304.0240695358
1828,131035.14809744082
1829,117726.0733193655
1830,144802.02802421947
1831,150194.43951218665
1832,81918.95362910055
1833,129350.07126630652
1834,121070.14767582343
1835,124268.11237175451
1836,125464.08897619505
1837,83858.91021116335
1838,119445.80430257237
1839,102225.74135084482
1840,140296.1445289378
1841,139514.2756368998
1842,90332.1417908474
1843,131393.28604463954
1844,130524.60652553057
1845,138595.53547768056
1846,150778.41044057946
1847,164306.2050903353
1848,52688.048452968855
1849,115441.93892635769
1850,117361.01118772246
1851,160867.2041059504
1852,123163.1770674049
1853,133324.6624383995
1854,168357.39279433616
1855,155327.04108162763
1856,223842.97712568502
1857,149506.73634981352
1858,141642.44747147095
1859,117461.85401818558
1860,154706.86312201867
1861,116363.06672069916
1862,296943.5393705997
1863,282404.745425072
1864,282388.88532055786
1865,342919.1048926665
1866,314178.4547627978
1867,222124.44854525558
1868,292013.0496169857
1869,202311.2542556607
1870,224486.57028832444
1871,239618.83672165143
1872,174743.25393639685
1873,250129.63130318339
1874,154332.4777489859
1875,204464.72693593873
1876,200686.14000604805
1877,215174.19404876832
1878,211627.00704529218
1879,135936.8211959394
1880,137448.75627517808
1881,254147.78138861156
1882,252753.83473509556
1883,186256.4474816134
1884,205713.2398267118
1885,243142.7324720651
1886,281476.9074510552
1887,212968.64569088793
1888,272142.99688675004
1889,173794.41639428513
1890,120761.31562134507
1891,129548.45157618751
1892,98000.52785663876
1893,131575.84810924437
1894,125732.79192451715
1895,134408.14797776166
1896,131255.86061739008
1897,114027.3284677955
1898,115796.51890007437
1899,158204.27435674795
1900,155717.2931782074
1901,169572.0355577826
1902,145644.87151469025
1903,213998.02393756394
1904,141773.316727085
1905,188534.33820844424
1906,147483.27597552695
1907,197849.1960134578
1908,109439.61157369263
1909,131378.2452425265
1910,119678.56203208957
1911,205572.66573995474
1912,309228.44217046775
1913,134390.2818521409
1914,67769.69104503021
1915,294901.0339999618
1916,65750.41889343373
1917,242072.3003476948
1918,141016.2652418535
1919,176820.19634187125
1920,156118.89397550246
1921,397783.7258557924
1922,314866.43183969497
1923,248948.04654957238
1924,237706.80567393295
1925,205216.1745338374
1926,399831.318578766
1927,137014.87406884797
1928,155645.64044719766
1929,130792.31673705795
1930,130393.52707206119
1931,142996.02618663112
1932,140652.931841162
1933,184095.35457550763
1934,181219.70946265646
1935,172988.896486542
1936,192310.7165851282
1937,179350.88072647902
1938,168247.1944356159
1939,234931.59292366423
1940,186308.3512274702
1941,173943.80618688854
1942,188246.33282188978
1943,201282.41049907496
1944,331620.19098537817
1945,381042.66984776413
1946,139883.66169296997
1947,295850.0184989825
1948,186215.05365852517
1949,252940.5514671668
1950,187192.11807361263
1951,246449.42763827008
1952,211066.37488354236
1953,174867.10436404488
1954,184673.3721866533
1955,142138.75850378524
1956,325572.11203118414
1957,156702.06884891947
1958,301884.31134954374
1959,143319.8391586984
1960,112553.95636225156
1961,121382.80004375686
1962,95516.72475808115
1963,101850.3244812468
1964,103828.98026900055
1965,141691.79537028814
1966,137344.30366771802
1967,290205.9358681673
1968,407831.6378927029
1969,393304.7092468738
1970,440059.00987015734
1971,520981.7108035503
1972,387362.07350032125
1973,268939.12649870565
1974,327941.6452389603
1975,606481.1368228699
1976,276119.07707121386
1977,355521.4432348819
1978,363270.5366710963
1979,325302.749942282
1980,208721.77768852527
1981,338030.51492713124
1982,226124.28360865035
1983,206885.8886340565
1984,169949.35143630567
1985,230342.21393069284
1986,213494.151679896
1987,171057.7256781472
1988,172938.554195822
1989,193707.92922720325
1990,209435.7723796609
1991,228920.95420215945
1992,210718.56462293712
1993,167041.50384649454
1994,237487.42028752808
1995,184860.07755015555
1996,248323.19435082722
1997,303844.93369765324
1998,341962.89516572683
1999,262099.4444148095
2000,319025.41918189276
2001,277383.93230892357
2002,243068.08433677666
2003,260379.46469825247
2004,277282.6859619179
2005,218353.93980543714
2006,215914.41473392522
2007,255807.7693530199
2008,216584.49272727527
2009,198417.5019379447
2010,191451.69412469986
2011,144217.49298756453
2012,165685.24637169414
2013,175660.39579302672
2014,184510.5071433924
2015,201393.37172342636
2016,189214.949244872
2017,190832.07089386834
2018,125782.8602581516
2019,136934.04532138203
2020,105531.81203985558
2021,101259.45350417137
2022,192668.69143634758
2023,140091.74748184584
2024,270183.10100179346
2025,356188.9094780359
2026,181574.7103200508
2027,161713.5909161067
2028,155967.4672239736
2029,172459.09034951375
2030,277597.6588224904
2031,239764.82226305467
2032,249956.44441985717
2033,261524.69870594834
2034,174256.32113703756
2035,225181.45797113067
2036,200364.3082260823
2037,208963.35730225637
2038,311447.2285736924
2039,235171.32948729786
2040,314513.8379089438
2041,281983.7576201144
2042,206368.39938134124
2043,178991.60585308747
2044,174817.61956901327
2045,203869.25759796056
2046,152084.48628375377
2047,144261.76182606796
2048,137083.35281371692
2049,139010.2890559416
2050,179550.2236685613
2051,102063.21384793363
2052,124236.25774567739
2053,145863.51189194253
2054,91369.70290621197
2055,155438.84297573465
2056,147816.18089469068
2057,112377.73932409067
2058,211367.33483253635
2059,132764.03174208998
2060,172469.41370858884
2061,172028.04189293642
2062,127256.30749458374
2063,117646.13757088245
2064,136683.2365165448
2065,119713.95203944742
2066,160833.29099807565
2067,115403.1807303368
2068,141982.24799802745
2069,87449.05027446609
2070,121952.18794920422
2071,91723.87968228436
2072,143757.04279577863
2073,135813.5494889863
2074,189647.92478460068
2075,144877.52144854446
2076,119258.82521951626
2077,154737.4403424984
2078,122191.5667634018
2079,132051.51427978132
2080,121952.87986118897
2081,124276.11445728983
2082,120637.52783569972
2083,143880.63886182464
2084,110075.26183726493
2085,113828.48606791339
2086,106466.90959441596
2087,119309.25739571294
2088,91760.97714193861
2089,77533.62126939878
2090,133165.7423777575
2091,110553.15934765319
2092,123586.26571847285
2093,116919.8943336028
2094,102686.79777361476
2095,152842.49281695305
2096,83802.10536992208
2097,104173.916955876
2098,145262.52750182757
2099,53646.072976171
2100,75661.69663359485
2101,112213.93458696624
2102,124970.1183463932
2103,102810.73261217964
2104,134245.8419712658
2105,124945.48666308707
2106,61906.59747524135
2107,188284.9642626508
2108,114278.32935864426
2109,107915.77973959583
2110,123823.97483655221
2111,132968.7802994893
2112,132932.46342323435
2113,117349.27678622399
2114,121952.26563577772
2115,156623.89711084298
2116,111458.8212313012
2117,139977.42153516918
2118,117265.26983069927
2119,113676.69347882889
2120,110777.37937807618
2121,83015.17261274335
2122,111151.5618182738
2123,79564.02022881308
2124,141614.45896997434
2125,121905.9000958927
2126,134710.28562599304
2127,168006.58681901227
2128,131120.53471212438
2129,89878.14799387273
2130,130853.0564509007
2131,127818.20503537361
2132,114447.37653877796
2133,114785.62066906177
2134,118008.63909168444
2135,93762.94718617684
2136,73023.81147068186
2137,109386.11192084415
2138,136735.3441918533
2139,145205.45115840592
2140,142038.95479968662
2141,147666.4194161707
2142,123969.2179298036
2143,144652.0095059294
2144,116871.87711244253
2145,139055.25638403674
2146,176560.0459936483
2147,148066.0525629249
2148,139828.97905159046
2149,149290.80909703978
2150,218638.89178435935
2151,112627.41123836106
2152,164562.52705029986
2153,166900.03285809353
2154,102542.47202173276
2155,144570.80832104266
2156,270044.1617964347
2157,220952.72636464646
2158,226428.65096235275
2159,204672.85502841696
2160,178535.3173606193
2161,238980.90903664113
2162,417785.201736875
2163,340495.60714765923
2164,236055.2408066412
2165,196262.8444653333
2166,159563.70960175392
2167,221372.51720337558
2168,206577.15545903798
2169,197935.4167108338
2170,224777.91593505602
2171,159369.11263785267
2172,138175.29459830272
2173,169271.63561456688
2174,231145.0037016323
2175,296783.09731837525
2176,306002.40864623024
2177,239836.24551104617
2178,213366.62717306745
2179,139596.55982496936
2180,219849.07653137128
2181,193032.58201243635
2182,223481.4355088281
2183,189948.14074230494
2184,119721.64570174666
2185,123055.0200206342
2186,147832.117801617
2187,147998.6670314819
2188,154230.92736185322
2189,253232.7430482701
2190,81250.99566673297
2191,80170.82183017339
2192,87132.99544600167
2193,107042.80799445277
2194,105759.30480333675
2195,113579.26655198478
2196,100382.0108670517
2197,124465.46478650976
2198,158492.1680617589
2199,181453.60417095586
2200,147748.16713342443
2201,132179.5627936163
2202,210559.65825567872
2203,129602.84202346037
2204,170444.06862383356
2205,117366.70590584968
2206,137978.15493079298
2207,212091.3180746191
2208,249420.59305519503
2209,224869.15844756717
2210,117098.69959661551
2211,115104.34941160333
2212,115791.41066232086
2213,102667.28329770932
2214,126806.07736159208
2215,97797.36266202005
2216,135974.02673328135
2217,61815.20501278003
2218,88447.46081493942
2219,84129.6678539692
2220,80873.12099959058
2221,298413.70598591195
2222,256213.66432614543
2223,278222.0013677193
2224,205026.81525710627
2225,123357.21961653457
2226,185241.457758193
2227,204493.65036839384
2228,268991.68405400665
2229,254477.68105301075
2230,153143.54138447787
2231,213647.7958514357
2232,186660.15819375872
2233,185564.7250829479
2234,246156.43746583024
2235,223848.9244373579
2236,269844.68273454224
2237,331586.9263013729
2238,200894.79835667758
2239,111795.73155461972
2240,155862.13525061688
2241,160306.31404041528
2242,121351.68593670269
2243,123920.06448784191
2244,103370.44457173845
2245,96739.46912364509
2246,149331.16891186318
2247,112107.00930970105
2248,124529.8532036296
2249,122770.90937350201
2250,131335.72819497072
2251,109479.00723439587
2252,178151.78601196787
2253,150350.2049613452
2254,174179.36258907095
2255,190046.42940652947
2256,174022.21523411764
2257,208089.11827297928
2258,159402.06143342564
2259,172679.92439808056
2260,166043.30014640198
2261,183338.64287780516
2262,210307.56013609897
2263,359736.0011881699
2264,532859.0548845865
2265,170981.3389747976
2266,283343.7419304799
2267,377171.9893998084
2268,417715.2207003381
2269,153317.72057457265
2270,195561.60565958297
2271,220449.21827428852
2272,197971.74863668712
2273,168419.53147132476
2274,184491.61134180252
2275,168934.02154385898
2276,193769.65040939892
2277,181771.5437831033
2278,147671.36490049743
2279,126529.8602752999
2280,125678.42768389937
2281,158658.19749025782
2282,178652.46319957092
2283,107384.28647735031
2284,106291.10627296891
2285,142501.92414499758
2286,124376.69021143524
2287,353145.99530975125
2288,272385.38953719364
2289,376887.33871563384
2290,474020.47093564086
2291,326374.3175520391
2292,457842.4994122617
2293,519034.8879134052
2294,396251.4688709774
2295,537494.5360716184
2296,294789.10872429697
2297,325817.1126714185
2298,338600.3421928804
2299,366693.4053644693
2300,339194.3718481621
2301,298135.5894122864
2302,258667.3299933151
2303,240582.0243964901
2304,254064.49594478394
2305,204224.94124758922
2306,201976.5786446028
2307,207181.55909455995
2308,229162.52375489767
2309,279606.9105813331
2310,214987.7185030702
2311,205402.88055501957
2312,174917.8138715948
2313,174915.3690118104
2314,180804.14793468697
2315,172303.9212603821
2316,193394.38899192598
2317,197499.48686691318
2318,175894.90219845815
2319,179192.15690815097
2320,178445.5094453517
2321,239620.2078355561
2322,179445.11639109676
2323,184130.09680411778
2324,176375.3828715155
2325,207567.20430068587
2326,169688.24212750033
2327,205801.2791166774
2328,222419.0074125177
2329,193369.9442193676
2330,180111.3108682092
2331,360863.54396453075
2332,395224.2878904278
2333,322042.18642051064
2334,262420.0370310238
2335,275613.13325371617
2336,317915.4080297628
2337,193495.30284042557
2338,264360.81209852477
2339,218325.9432773721
2340,443856.1188965981
2341,205875.9233267841
2342,232218.6222900795
2343,225459.83655416255
2344,220008.12190551907
2345,232631.6019450843
2346,209006.0518156002
2347,198500.6618694109
2348,240123.41082234596
2349,181374.97511454555
2350,301321.93867542816
2351,255567.44904888122
2352,264217.0909835338
2353,257245.74836313666
2354,135609.30552848018
2355,140963.78963491
2356,156238.83908880362
2357,187608.0590353167
2358,195899.55351431886
2359,136367.4968215471
2360,113922.30758962844
2361,146553.84686888568
2362,284143.0754625874
2363,135216.35678268215
2364,160436.74745137463
2365,224777.33648061415
2366,192008.62484885647
2367,228873.19231923978
2368,219024.45575141485
2369,224496.2094313709
2370,174942.90954382153
2371,171161.55460001845
2372,193146.97043240714
2373,285908.2094380636
2374,323960.2586208141
2375,245451.27368405074
2376,288003.89347237704
2377,356902.0946659938
2378,147941.79641965328
2379,210821.32573806724
2380,148787.3583106349
2381,174426.14498480895
2382,206679.57077912957
2383,207356.04030183944
2384,247143.38327464485
2385,164865.88628597322
2386,138881.00696804313
2387,132491.37857384083
2388,99905.44914499593
2389,120542.60266150221
2390,143577.21288791197
2391,145511.08654583918
2392,115783.91047634963
2393,161264.63737120735
2394,135875.0225475907
2395,209312.3001371296
2396,144524.0800006223
2397,222914.40007016953
2398,129791.89393675361
2399,64423.15639589974
2400,63792.96645764472
2401,117528.23344940523
2402,138362.21294191314
2403,143052.95029904487
2404,150890.96859781336
2405,154964.13059871722
2406,141919.5038460192
2407,127053.92029195091
2408,146811.4670878485
2409,121236.81052165185
2410,166736.00480491802
2411,114472.14971088764
2412,151910.6351588837
2413,127701.74655117013
2414,155043.24825838153
2415,132874.55901210816
2416,128012.07853509141
2417,140565.94674496364
2418,138490.44561467666
2419,124420.38336470464
2420,123437.24023812803
2421,155512.11183064504
2422,106931.749630523
2423,110788.69352035406
2424,151694.02310937358
2425,218636.5558299321
2426,136003.1003279085
2427,133836.40274596028
2428,168667.91096081343
2429,113798.2328423382
2430,132762.82199376926
2431,105446.28524450271
2432,144098.60516413333
2433,142091.96721893
2434,137824.11342299829
2435,150011.2297843173
2436,102923.82529334717
2437,110209.15227134692
2438,121301.80707280386
2439,102794.9749090968
2440,125795.33628870134
2441,90491.75636702435
2442,98357.99101502533
2443,124664.47369057135
2444,138729.14305624343
2445,93584.84413115439
2446,138986.6034109565
2447,185132.21058096862
2448,129877.15550963503
2449,117269.78997550366
2450,152363.6364249443
2451,124544.02460031571
2452,214781.97824336644
2453,93035.34202505749
2454,121141.41875840188
2455,122383.2583581407
2456,126899.17176662077
2457,126798.80513454886
2458,120788.41258924745
2459,104732.63454033414
2460,127349.98719604318
2461,126484.75723440791
2462,132498.7428256971
2463,119868.60783794108
2464,179793.73803770545
2465,143854.4288448584
2466,109842.79156390594
2467,128554.72321223718
2468,84426.00881571516
2469,80880.45257850234
2470,171503.81205834448
2471,198914.08872493182
2472,157384.655162113
2473,113480.55172236639
2474,79885.28314697741
2475,216510.20679146214
2476,117548.20267418615
2477,123294.55041026956
2478,153023.3981450772
2479,106827.55852730526
2480,155085.3862150587
2481,127668.1613771886
2482,123315.32114844241
2483,112294.093603037
2484,126390.61693723472
2485,128663.40363264583
2486,152386.37158720664
2487,167178.28427028874
2488,170989.48455093644
2489,151197.05780635276
2490,148854.1990638178
2491,102221.06421969569
2492,192590.05535742946
2493,152607.64706841423
2494,148730.31095930692
2495,96398.71303038328
2496,233474.9792838128
2497,154892.30857697703
2498,107022.22729138187
2499,88628.42535741837
2500,134466.65457774
2501,137097.99159162963
2502,148847.29538637432
2503,101718.95244798339
2504,202235.10288769458
2505,221629.72819639943
2506,250072.02254131445
2507,294449.4084552545
2508,251784.76859438382
2509,219877.18974072122
2510,215835.3059228565
2511,175407.62232329557
2512,202619.90554113116
2513,212664.89389414663
2514,280862.8295975782
2515,150301.0744586085
2516,179380.15006047813
2517,150197.71160844
2518,155265.86328768806
2519,222407.90809380682
2520,212309.76246266701
2521,188583.99352431303
2522,229806.33362893612
2523,123983.11814544993
2524,140890.09311148437
2525,152860.70959238507
2526,142588.0940696347
2527,125964.68394491142
2528,134145.6333968485
2529,135165.88941109183
2530,128111.32564394745
2531,246826.51698344783
2532,229479.39418324074
2533,195421.61021438014
2534,230589.13332943158
2535,301569.4014021922
2536,234432.17314846662
2537,241305.2062224791
2538,179955.2431801668
2539,188131.7966270536
2540,179638.63614803724
2541,181137.25714497393
2542,165299.25048911816
2543,121165.92431301562
2544,128466.37095838477
2545,137863.74191198853
2546,130649.43686235862
2547,138950.19787809637
2548,150742.55620078102
2549,160995.29780727776
2550,1492634.3814897588
2551,135619.825888782
2552,128782.9881738148
2553,76534.10628595804
2554,101004.2688146625
2555,129412.7117352189
2556,101699.05626291803
2557,106762.67394750331
2558,160112.32524916137
2559,130818.8232942328
2560,149917.584804008
2561,143219.27551004014
2562,134289.74834313444
2563,156392.76767737322
2564,195920.5855212753
2565,136542.92228181183
2566,149686.22170448906
2567,133506.32605812358
2568,200387.0975784807
2569,212899.43064549987
2570,117962.3908356547
2571,175308.66519585837
2572,143738.54226383154
2573,212237.34751932873
2574,280505.0613486449
2575,134262.07035044162
2576,111181.2137301428
2577,128515.72242607315
2578,84617.02417191048
2579,67454.3395976637
2580,103196.11399963201
2581,116438.13822542854
2582,120766.03845900705
2583,269431.9255176188
2584,182216.62575174106
2585,189082.93593528977
2586,228267.82989475716
2587,198525.9564013541
2588,139980.0361426314
2589,151402.5886832486
2590,214866.07666239422
2591,229622.6735959258
2592,214934.05104529232
2593,245236.7046645122
2594,183875.35938628984
2595,195657.59327145404
2596,306971.50027966127
2597,183328.07186849468
2598,290102.14275682124
2599,357150.069986427
2600,164485.22575294238
2601,158160.03870239021
2602,83965.58252294356
2603,90896.94202323355
2604,90114.89058529957
2605,79931.2847694452
2606,154582.75113853812
2607,198622.73307142858
2608,207409.7843184161
2609,175780.8506356669
2610,113023.26028921656
2611,131968.457331495
2612,160460.29034077202
2613,134261.14204706164
2614,126214.70868800244
2615,157766.26007302807
2616,147630.49013745674
2617,180690.15760558317
2618,215005.05209915136
2619,190386.21396809703
2620,183976.69718756553
2621,173546.22102047774
2622,183578.1570196337
2623,238485.82524565555
2624,303430.09572865354
2625,292277.2798054316
2626,175422.7188434375
2627,159336.66925538855
2628,465900.18685880164
2629,530916.8722404159
2630,354685.35964867036
2631,467686.5777552253
2632,405366.11861880915
2633,300364.17454055493
2634,400541.8509373635
2635,165653.0241546528
2636,179080.46642699518
2637,171429.81256788768
2638,279607.6626297545
2639,192015.00246139657
2640,155624.1605656994
2641,106028.1500463943
2642,183203.59182277473
2643,101091.51236366559
2644,118496.38982177297
2645,109062.1783930119
2646,94218.43455963006
2647,101534.66201311362
2648,144976.62896847326
2649,149180.7516883393
2650,140312.05680110824
2651,139744.24123047333
2652,419063.65834302263
2653,260679.23960272374
2654,252666.58968065112
2655,428380.96544775344
2656,321368.6575684532
2657,349839.68932664837
2658,302441.5750986332
2659,296963.8543385558
2660,361141.4145919704
2661,359119.85399646114
2662,364868.55032090645
2663,294932.925651719
2664,259261.2346800401
2665,327909.22351214767
2666,278924.6270067907
2667,169888.3355882806
2668,176690.183869888
2669,179235.41890331713
2670,277294.5259850227
2671,179294.85708049912
2672,194288.35180134786
2673,208621.58653529698
2674,200097.30994040068
2675,168521.9925963571
2676,191067.02729287668
2677,198641.39639559475
2678,242343.98153570856
2679,274579.48082392826
2680,288927.25390467304
2681,393103.3989610104
2682,334259.879186771
2683,487425.3109730177
2684,306886.1867040178
2685,319955.08376876166
2686,256111.47621463507
2687,315281.3917560944
2688,209738.36702442355
2689,205954.7008435365
2690,440847.799517409
2691,193669.37122815603
2692,136306.349358064
2693,198224.0539145402
2694,136070.7986559557
2695,188944.94441651367
2696,177650.69996362287
2697,187056.19075589936
2698,196131.5281225445
2699,182096.3274306301
2700,159033.81020981702
2701,154456.0884361827
2702,112547.81635673961
2703,123438.26660427854
2704,137205.8725727409
2705,115268.97503930193
2706,113272.53246078256
2707,121155.34040689257
2708,130471.33013513195
2709,105112.98300793194
2710,123620.51462224676
2711,287602.3261381766
2712,384197.17315859493
2713,176099.03825164805
2714,148118.296155448
2715,173763.584406683
2716,144165.626335241
2717,202051.02037853663
2718,223607.84979237954
2719,161902.68490338427
2720,168874.4774470735
2721,131940.3022615904
2722,158841.4038968608
2723,145083.10378006476
2724,122439.71524975056
2725,126760.02539262787
2726,152845.59712271637
2727,177960.0257804296
2728,173808.79780779977
2729,152847.78702857485
2730,150071.1679085237
2731,131234.78688884262
2732,134659.96800896814
2733,157379.92962661368
2734,152065.21543854926
